StartTime: 2021-11-11 13:53:20.366
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 13:53:20.996	-0.1011	-1.0024	0.0239	-0.8545	-0.4883	0.0000	-88.5883	6.0864	-85.6714	36.64
0x50	 13:53:21.005	-0.1089	-1.0015	0.0273	-0.8545	-0.4883	0.0000	-88.5992	6.0809	-85.6714	36.64
0x50	 13:53:21.015	-0.1089	-1.0015	0.0273	-1.2817	-0.3662	0.2441	-88.6102	6.0864	-85.6659	36.62
0x50	 13:53:21.026	-0.1108	-0.9995	0.0259	-1.2817	-0.3662	0.2441	-88.6157	6.0864	-85.6604	36.62
0x50	 13:53:21.036	-0.1108	-0.9995	0.0259	-1.2817	-1.1597	0.0000	-88.6267	6.0919	-85.6494	36.64
0x50	 13:53:21.046	-0.1050	-1.0010	0.0229	-1.2817	-1.1597	0.0000	-88.6377	6.0919	-85.6384	36.64
0x50	 13:53:21.056	-0.1050	-1.0010	0.0229	-1.0986	-1.1597	0.1831	-88.6487	6.0919	-85.6274	36.63
0x50	 13:53:21.066	-0.1104	-1.0020	0.0239	-1.0986	-1.1597	0.1831	-88.6597	6.0919	-85.6165	36.63
0x50	 13:53:21.076	-0.1104	-1.0020	0.0239	-0.9155	-0.6104	0.4883	-88.6652	6.0974	-85.6110	36.64
0x50	 13:53:21.086	-0.1123	-1.0034	0.0273	-0.9155	-0.6104	0.4883	-88.6761	6.1084	-85.6000	36.64
0x50	 13:53:21.096	-0.1123	-1.0034	0.0273	-0.7935	-1.0986	0.6104	-88.6816	6.1139	-85.5890	36.65
0x50	 13:53:21.106	-0.1064	-1.0015	0.0249	-0.7935	-1.0986	0.6104	-88.6816	6.1249	-85.5780	36.65
0x50	 13:53:21.141	-0.1064	-1.0015	0.0249	-0.7935	-1.0986	0.7324	-88.6871	6.1304	-85.5670	36.63
0x50	 13:53:21.141	-0.1089	-1.0010	0.0220	-0.7935	-1.0986	0.7324	-88.6926	6.1359	-85.5560	36.63
0x50	 13:53:21.141	-0.1089	-1.0010	0.0220	-0.7324	-0.5493	0.9155	-88.7036	6.1469	-85.5505	36.64
0x50	 13:53:21.146	-0.1069	-0.9995	0.0220	-0.7324	-0.5493	0.9155	-88.7091	6.1523	-85.5450	36.64
0x50	 13:53:21.156	-0.1069	-0.9995	0.0220	-0.4272	0.0000	0.9766	-88.7146	6.1633	-85.5450	36.62
0x50	 13:53:21.166	-0.1133	-1.0000	0.0239	-0.4272	0.0000	0.9766	-88.7201	6.1743	-85.5450	36.62
0x50	 13:53:21.176	-0.1133	-1.0000	0.0239	-0.3052	-0.6714	1.2207	-88.7201	6.1853	-85.5396	36.64
0x50	 13:53:21.186	-0.1084	-0.9990	0.0229	-0.3052	-0.6714	1.2207	-88.7201	6.2018	-85.5341	36.64
0x50	 13:53:21.196	-0.1084	-0.9990	0.0229	-0.4883	-1.4038	1.2207	-88.7256	6.2128	-85.5176	36.63
0x50	 13:53:21.205	-0.1118	-1.0000	0.0200	-0.4883	-1.4038	1.2207	-88.7256	6.2238	-85.5011	36.63
0x50	 13:53:21.216	-0.1118	-1.0000	0.0200	-0.7324	-1.2817	0.9155	-88.7311	6.2347	-85.4901	36.64
0x50	 13:53:21.226	-0.1128	-1.0010	0.0171	-0.7324	-1.2817	0.9155	-88.7421	6.2457	-85.4791	36.64
0x50	 13:53:21.235	-0.1128	-1.0010	0.0171	-0.7935	-2.0752	0.5493	-88.7476	6.2512	-85.4572	36.63
0x50	 13:53:21.245	-0.1011	-1.0015	0.0181	-0.7935	-2.0752	0.5493	-88.7585	6.2622	-85.4352	36.63
0x50	 13:53:21.256	-0.1011	-1.0015	0.0181	-0.6104	-1.7700	0.3662	-88.7640	6.2567	-85.4187	36.63
0x50	 13:53:21.266	-0.1069	-1.0005	0.0195	-0.6104	-1.7700	0.3662	-88.7695	6.2567	-85.3967	36.63
0x50	 13:53:21.276	-0.1069	-1.0005	0.0195	-0.7324	-0.5493	0.5493	-88.7750	6.2622	-85.3912	36.64
0x50	 13:53:21.286	-0.1196	-0.9985	0.0176	-0.7324	-0.5493	0.5493	-88.7860	6.2622	-85.3857	36.64
0x50	 13:53:21.296	-0.1196	-0.9985	0.0176	-0.7324	-1.7090	0.8545	-88.7915	6.2787	-85.3693	36.64
0x50	 13:53:21.306	-0.1201	-0.9985	0.0181	-0.7324	-1.7090	0.8545	-88.7970	6.2897	-85.3528	36.64
0x50	 13:53:21.316	-0.1201	-0.9985	0.0181	-0.3662	-3.4790	0.4272	-88.8025	6.3007	-85.3198	36.64
0x50	 13:53:21.326	-0.1133	-0.9976	0.0190	-0.3662	-3.4790	0.4272	-88.8025	6.3116	-85.2814	36.64
0x50	 13:53:21.356	-0.1133	-0.9976	0.0190	0.0000	-4.4556	0.0000	-88.7970	6.3116	-85.2374	36.63
0x50	 13:53:21.356	-0.1006	-1.0005	0.0220	0.0000	-4.4556	0.0000	-88.7970	6.3116	-85.1935	36.63
0x50	 13:53:21.356	-0.1006	-1.0005	0.0220	0.3662	-2.7466	-0.4883	-88.7860	6.3007	-85.1660	36.63
0x50	 13:53:21.366	-0.1089	-0.9990	0.0293	0.3662	-2.7466	-0.4883	-88.7805	6.2897	-85.1385	36.63
0x50	 13:53:21.376	-0.1089	-0.9990	0.0293	-0.1831	-1.4038	-0.7935	-88.7750	6.2787	-85.1221	36.64
0x50	 13:53:21.386	-0.1064	-0.9961	0.0293	-0.1831	-1.4038	-0.7935	-88.7695	6.2732	-85.1111	36.64
0x50	 13:53:21.396	-0.1064	-0.9961	0.0293	-0.7935	-1.7700	-0.7324	-88.7750	6.2622	-85.0946	36.64
0x50	 13:53:21.406	-0.1074	-0.9980	0.0269	-0.7935	-1.7700	-0.7324	-88.7750	6.2512	-85.0726	36.64
0x50	 13:53:21.416	-0.1074	-0.9980	0.0269	-1.2207	-2.0142	-0.3052	-88.7805	6.2457	-85.0562	36.65
0x50	 13:53:21.426	-0.1060	-1.0078	0.0200	-1.2207	-2.0142	-0.3052	-88.7860	6.2457	-85.0342	36.65
0x50	 13:53:21.436	-0.1060	-1.0078	0.0200	-1.0376	-1.2817	0.0000	-88.7970	6.2402	-85.0232	36.65
0x50	 13:53:21.446	-0.1133	-1.0063	0.0215	-1.0376	-1.2817	0.0000	-88.8080	6.2402	-85.0067	36.65
0x50	 13:53:21.457	-0.1133	-1.0063	0.0215	-1.0376	-0.7324	-0.3662	-88.8190	6.2347	-85.0012	36.63
0x50	 13:53:21.466	-0.1133	-0.9995	0.0254	-1.0376	-0.7324	-0.3662	-88.8245	6.2347	-84.9957	36.63
0x50	 13:53:21.477	-0.1133	-0.9995	0.0254	-1.2207	-1.6479	-0.7324	-88.8354	6.2292	-84.9792	36.63
0x50	 13:53:21.487	-0.1079	-0.9961	0.0269	-1.2207	-1.6479	-0.7324	-88.8409	6.2238	-84.9628	36.63
0x50	 13:53:21.496	-0.1079	-0.9961	0.0269	-1.1597	-2.3193	-0.6714	-88.8464	6.2183	-84.9408	36.64
0x50	 13:53:21.506	-0.1045	-0.9985	0.0229	-1.1597	-2.3193	-0.6714	-88.8519	6.2073	-84.9133	36.64
0x50	 13:53:21.516	-0.1045	-0.9985	0.0229	-1.0986	-2.3193	-0.3662	-88.8574	6.2018	-84.8914	36.63
0x50	 13:53:21.527	-0.1104	-1.0005	0.0195	-1.0986	-2.3193	-0.3662	-88.8629	6.1963	-84.8694	36.63
0x50	 13:53:21.537	-0.1104	-1.0005	0.0195	-1.2817	-1.5869	0.2441	-88.8739	6.1963	-84.8529	36.64
0x50	 13:53:21.572	-0.1089	-0.9990	0.0181	-1.2817	-1.5869	0.2441	-88.8849	6.2018	-84.8364	36.64
0x50	 13:53:21.573	-0.1089	-0.9990	0.0181	-0.9766	-1.0986	0.5493	-88.8959	6.2073	-84.8254	36.64
0x50	 13:53:21.573	-0.1123	-1.0015	0.0190	-0.9766	-1.0986	0.5493	-88.9069	6.2128	-84.8145	36.64
0x50	 13:53:21.576	-0.1123	-1.0015	0.0190	-0.8545	-2.1362	0.7324	-88.9124	6.2238	-84.7925	36.64
0x50	 13:53:21.587	-0.1113	-1.0015	0.0181	-0.8545	-2.1362	0.7324	-88.9178	6.2292	-84.7705	36.64
0x50	 13:53:21.597	-0.1113	-1.0015	0.0181	-1.0376	-2.6855	0.9766	-88.9233	6.2402	-84.7430	36.63
0x50	 13:53:21.607	-0.1025	-1.0015	0.0166	-1.0376	-2.6855	0.9766	-88.9343	6.2512	-84.7156	36.63
0x50	 13:53:21.617	-0.1025	-1.0015	0.0166	-1.4648	-2.1973	1.0986	-88.9453	6.2567	-84.6936	36.63
0x50	 13:53:21.627	-0.1094	-0.9966	0.0142	-1.4648	-2.1973	1.0986	-88.9563	6.2622	-84.6716	36.63
0x50	 13:53:21.637	-0.1094	-0.9966	0.0142	-1.4038	-1.8311	1.4038	-88.9728	6.2787	-84.6552	36.62
0x50	 13:53:21.647	-0.1123	-0.9951	0.0132	-1.4038	-1.8311	1.4038	-88.9893	6.2897	-84.6332	36.62
0x50	 13:53:21.657	-0.1123	-0.9951	0.0132	-1.4648	-2.0142	1.4648	-89.0002	6.3062	-84.6167	36.65
0x50	 13:53:21.667	-0.1079	-0.9985	0.0127	-1.4648	-2.0142	1.4648	-89.0167	6.3226	-84.5947	36.65
